"date","activity","value","roll","source"
2020-08-28,"public transport",29.8309135230635,38.0060628902034,"TfL Tube"
2020-08-29,"public transport",57.7192952757518,42.0378773071727,"TfL Bus"
2020-08-29,"public transport",36.7455633248891,40.0611135864772,"TfL Tube"
2020-08-30,"public transport",65.1410827800624,44.8062681405321,"TfL Bus"
2020-08-30,"public transport",45.1885384389129,44.5925021303926,"TfL Tube"
2020-08-31,"public transport",39.7461234082086,46.179843932507,"TfL Bus"
2020-08-31,"public transport",24.537988318481,42.7013578670528,"TfL Tube"
2020-09-01,"public transport",50.8872888263551,45.7094114818087,"TfL Bus"
2020-09-01,"public transport",30.1513808359343,41.7711379904062,"TfL Tube"
2020-09-02,"public transport",51.6162298030431,43.8955189158568,"TfL Bus"
2020-09-02,"public transport",31.0394219692194,39.0238530857363,"TfL Tube"
2020-09-03,"public transport",52.7424135756209,40.1029781052661,"TfL Bus"
2020-09-03,"public transport",31.0635663228547,38.8626128073583,"TfL Tube"
2020-09-04,"public transport",55.8798358437907,43.3400195966883,"TfL Bus"
2020-09-04,"public transport",33.1693482719342,40.808885231771,"TfL Tube"
2020-09-05,"public transport",60.8592494777219,45.1957236091693,"TfL Bus"
2020-09-05,"public transport",38.956359467019,43.387170704023,"TfL Tube"
2020-09-06,"public transport",65.1638551552204,48.2620897305945,"TfL Bus"
2020-09-06,"public transport",42.7770960305897,46.8384729384472,"TfL Tube"
2020-09-07,"public transport",59.3518314888213,50.8796536764425,"TfL Bus"
2020-09-07,"public transport",33.0189343461272,47.6138106053477,"TfL Tube"
2020-09-08,"public transport",59.5059092102396,51.376176453677,"TfL Bus"
2020-09-08,"public transport",33.409500495329,47.4547837419066,"TfL Tube"
2020-09-09,"public transport",59.157779189567,50.3407008451277,"TfL Bus"
2020-09-09,"public transport",33.9273788903131,45.8783470929981,"TfL Tube"
2020-09-10,"public transport",60.0058688555024,48.3396003536999,"TfL Bus"
2020-09-10,"public transport",34.7111905959297,44.8195087975726,"TfL Tube"
2020-09-11,"public transport",60.6707195436777,48.7697638257941,"TfL Bus"
2020-09-11,"public transport",35.3837011242318,45.3237340992215,"TfL Tube"
2020-09-12,"public transport",60.9198492822837,49.2537839259293,"TfL Bus"
2020-09-12,"public transport",40.6050829684343,46.6033987514818,"TfL Tube"
2020-09-13,"public transport",66.9553246458748,51.3216767165621,"TfL Bus"
2020-09-13,"public transport",45.9021704185563,49.3068626541412,"TfL Tube"
2020-09-14,"public transport",60.5690878933869,53.0008479823494,"TfL Bus"
2020-09-14,"public transport",34.7813990354321,49.3023736240286,"TfL Tube"
2020-09-15,"public transport",60.0642481071203,52.8281660501555,"TfL Bus"
2020-09-15,"public transport",34.7997780747224,49.0967273062182,"TfL Tube"
2020-09-16,"public transport",60.0306282227497,51.8718051996918,"TfL Bus"
2020-09-16,"public transport",35.4482273011965,47.3707912933092,"TfL Tube"
2020-09-17,"public transport",60.3746093821751,49.4382825738262,"TfL Bus"
2020-09-17,"public transport",35.4677937253932,45.8523834069699,"TfL Tube"
2020-09-18,"public transport",61.3279801598422,49.6447521390285,"TfL Bus"
2020-09-18,"public transport",36.3524205486353,46.2573482021021,"TfL Tube"
2020-09-19,"public transport",61.3139936579538,50.0450932854208,"TfL Bus"
2020-09-19,"public transport",41.3979988942411,47.3832890956339,"TfL Tube"
2020-09-20,"public transport",65.3941376006376,51.6612762812683,"TfL Bus"
2020-09-20,"public transport",44.9851908094095,49.4627879137304,"TfL Tube"
2020-09-21,"public transport",60.4575503572839,53.0327531468576,"TfL Bus"
2020-09-21,"public transport",34.9449788127642,49.2637529544179,"TfL Tube"
2020-09-22,"public transport",60.5529532374902,52.7209719099686,"TfL Bus"
2020-09-22,"public transport",35.513016976687,49.0351180983591,"TfL Tube"
2020-09-23,"public transport",58.9666426899242,51.5449243548852,"TfL Bus"
2020-09-23,"public transport",34.4721815424606,47.12750206086,"TfL Tube"
2020-09-24,"public transport",59.196174615674,49.157642604612,"TfL Bus"
2020-09-24,"public transport",34.7010441130451,45.4781417125779,"TfL Tube"
2020-09-25,"public transport",60.0175690139301,49.0599403127445,"TfL Bus"
2020-09-25,"public transport",36.3936890799833,45.6086168616721,"TfL Tube"
2020-09-26,"public transport",59.6544091617848,49.0573871738289,"TfL Bus"
2020-09-26,"public transport",42.8317223075909,46.7523985477813,"TfL Tube"
2020-09-27,"public transport",60.5845607934062,50.4827384407735,"TfL Bus"
2020-09-27,"public transport",44.4627034126121,48.3779568403361,"TfL Tube"
2020-09-28,"public transport",60.44900419313,52.0562368517768,"TfL Bus"
2020-09-28,"public transport",34.5093336946899,48.4122032347424,"TfL Tube"
2020-09-29,"public transport",60.0314249971134,51.7890226514753,"TfL Bus"
2020-09-29,"public transport",34.7262090744465,48.227851210427,"TfL Tube"
2020-09-30,"public transport",59.8930204324049,50.6651795139719,"TfL Bus"
2020-09-30,"public transport",35.2766918483494,47.049769664678,"TfL Tube"
2020-10-01,"public transport",60.343632821556,49.3184738659557,"TfL Bus"
2020-10-01,"public transport",35.7285752866911,45.7869840221787,"TfL Tube"
2020-10-02,"public transport",56.520318958761,48.9314104884746,"TfL Bus"
2020-10-02,"public transport",35.4972195596772,45.4265239974123,"TfL Tube"
2020-10-03,"public transport",56.9210738810837,48.5972189697891,"TfL Bus"
2020-10-03,"public transport",41.3893040377384,45.9538309134081,"TfL Tube"
2020-10-04,"public transport",57.4886372004819,49.1269659637128,"TfL Bus"
2020-10-04,"public transport",43.2573926248179,46.6860745070359,"TfL Tube"
2020-10-05,"public transport",60.7704106225792,50.2634795550199,"TfL Bus"
2020-10-05,"public transport",35.270618888395,47.2278081163962,"TfL Tube"
2020-10-06,"public transport",59.8274010271804,50.7035483260395,"TfL Bus"
2020-10-06,"public transport",35.2707042099792,47.6106383730246,"TfL Tube"
2020-10-07,"public transport",60.1889361845102,50.2963001082777,"TfL Bus"
2020-10-07,"public transport",36.2924297440327,47.2682704716421,"TfL Tube"
2020-10-08,"public transport",58.8643343236533,49.4978335714757,"TfL Bus"
2020-10-08,"public transport",36.0282234471053,45.9632354035509,"TfL Tube"
2020-10-09,"public transport",60.126020708253,49.514007092102,"TfL Bus"
2020-10-09,"public transport",37.4623785841021,46.319003885948,"TfL Tube"
2020-10-10,"public transport",61.6568941382612,50.0884595899883,"TfL Bus"
2020-10-10,"public transport",43.8178496296739,47.7497329392974,"TfL Tube"
2020-10-11,"public transport",65.9954626362335,51.9930233524689,"TfL Bus"
2020-10-11,"public transport",47.7367863030378,50.4033736352381,"TfL Tube"
2020-10-12,"public transport",59.9322977249749,53.8182413892195,"TfL Bus"
2020-10-12,"public transport",35.4389142903139,50.2915119009425,"TfL Tube"
2020-10-13,"public transport",59.6897153307857,53.4668457218973,"TfL Bus"
2020-10-13,"public transport",35.7369810032112,49.7640009883187,"TfL Tube"
2020-10-14,"public transport",60.373352913543,52.1290728860143,"TfL Bus"
2020-10-14,"public transport",36.3939547117844,47.9002860396644,"TfL Tube"
2020-10-15,"public transport",60.1551552593737,49.6743387477124,"TfL Bus"
2020-10-15,"public transport",37.0471821745911,46.405036526229,"TfL Tube"
2020-10-16,"public transport",61.0420722734614,50.0626305238215,"TfL Bus"
2020-10-16,"public transport",38.6171780801273,47.0522680594417,"TfL Tube"
2020-10-17,"public transport",57.6477375227443,50.1823761336607,"TfL Bus"
2020-10-17,"public transport",39.9465420976685,47.2642603028215,"TfL Tube"
2020-10-18,"public transport",61.4875878161716,50.8490650320197,"TfL Bus"
2020-10-18,"public transport",44.3665018160924,48.5935431115509,"TfL Tube"
2020-10-19,"public transport",58.0643047541949,51.5959891943515,"TfL Bus"
2020-10-19,"public transport",33.8657295323391,47.7136545170483,"TfL Tube"
2020-10-20,"public transport",57.7071467584769,50.4407928996697,"TfL Bus"
2020-10-20,"public transport",33.7256806158116,47.0233561986793,"TfL Tube"
2020-10-21,"public transport",54.678642335907,49.1279419469991,"TfL Bus"
2020-10-21,"public transport",33.2448498933579,45.0932651008828,"TfL Tube"
2020-10-22,"public transport",58.253148618886,47.0770717869962,"TfL Bus"
2020-10-22,"public transport",34.3889973864331,43.6948850201731,"TfL Tube"
2020-10-23,"public transport",56.6923003872713,46.9558237137348,"TfL Bus"
2020-10-23,"public transport",34.983940702324,43.7096514199987,"TfL Tube"
2020-10-24,"public transport",57.1402328499963,47.0545874534537,"TfL Bus"
2020-10-24,"public transport",40.2905216183602,44.9991416366613,"TfL Tube"
2020-10-25,"public transport",63.5072288298269,49.3223386275854,"TfL Bus"
2020-10-25,"public transport",46.8575102775099,47.6943902931031,"TfL Tube"
2020-10-26,"public transport",50.0326600579415,49.9291992461757,"TfL Bus"
2020-10-26,"public transport",33.7827869354407,46.6564116101999,"TfL Tube"
2020-10-27,"public transport",47.6025885932525,48.4590755946183,"TfL Bus"
2020-10-27,"public transport",33.0418046706992,45.0164429975758,"TfL Tube"
2020-10-28,"public transport",49.1391748490459,46.2805363162452,"TfL Bus"
2020-10-28,"public transport",34.2557788400998,42.1017577462842,"TfL Tube"
2020-10-29,"public transport",47.2328730854066,42.1553810045552,"TfL Bus"
2020-10-29,"public transport",33.77342794747,39.8326335602021,"TfL Tube"
2020-10-30,"public transport",51.2175528946849,42.3233144115227,"TfL Bus"
2020-10-30,"public transport",35.7778743481128,40.6340695193599,"TfL Tube"
2020-10-31,"public transport",57.7859828294502,44.1689521134672,"TfL Bus"
2020-10-31,"public transport",38.662246494886,42.6722480628729,"TfL Tube"
2020-11-01,"public transport",65.0173059656506,47.0667519379516,"TfL Bus"
2020-11-01,"public transport",45.8334393575616,46.8668328339737,"TfL Tube"
2020-11-02,"public transport",61.4520513296414,50.8209218885696,"TfL Bus"
2020-11-02,"public transport",37.9162414690585,48.9207345420516,"TfL Tube"
2020-11-03,"public transport",63.6765862515576,52.9062648139723,"TfL Bus"
2020-11-03,"public transport",40.4651878029609,50.4318655244738,"TfL Tube"
2020-11-04,"public transport",65.537922759105,54.2712478479337,"TfL Bus"
2020-11-04,"public transport",43.463915215545,51.19219202649,"TfL Tube"
2020-11-05,"public transport",47.8514879283255,51.4804846794563,"TfL Bus"
2020-11-05,"public transport",23.3933095811192,46.0435215725245,"TfL Tube"
2020-11-06,"public transport",47.4441564083753,47.4046522781412,"TfL Bus"
2020-11-06,"public transport",22.2688927774135,41.4892674961206,"TfL Tube"
2020-11-07,"public transport",39.1228664241571,41.2975072991487,"TfL Bus"
2020-11-07,"public transport",17.8559360223523,34.485794908184,"TfL Tube"
2020-11-08,"public transport",39.705970895977,33.9489457196743,"TfL Bus"
2020-11-08,"public transport",19.0219230742922,29.8304364548124,"TfL Tube"
2020-11-09,"public transport",50.2278255113851,33.6639387305647,"TfL Bus"
2020-11-09,"public transport",24.5000537384719,30.3862097777213,"TfL Tube"
2020-11-10,"public transport",49.917969000863,34.3360778096427,"TfL Bus"
2020-11-10,"public transport",24.1010702312948,32.190106924948,"TfL Tube"
2020-11-11,"public transport",49.0478023584346,36.6460878301027,"TfL Bus"
2020-11-11,"public transport",23.900744758505,34.3881983818924,"TfL Tube"
2020-11-12,"public transport",49.6822304792747,38.7682422968899,"TfL Bus"
2020-11-12,"public transport",23.9551196119588,35.0149985969718,"TfL Tube"
2020-11-13,"public transport",49.3298512124635,38.5621125218278,"TfL Bus"
2020-11-13,"public transport",23.5902051622712,34.801003402029,"TfL Tube"
2020-11-14,"public transport",38.4087627701886,36.8449594790138,"TfL Bus"
2020-11-14,"public transport",17.9042560549322,32.3958814356563,"TfL Tube"
2020-11-15,"public transport",41.523187243376,34.9133732192093,"TfL Bus"
2020-11-15,"public transport",21.1674703987195,30.8398360648443,"TfL Tube"
2020-11-16,"public transport",50.2075872525718,34.5901885849318,"TfL Bus"
2020-11-16,"public transport",24.8303570428606,31.0902608464172,"TfL Tube"
2020-11-17,"public transport",49.6903657787112,34.8188552201943,"TfL Bus"
2020-11-17,"public transport",24.4441518922636,32.8239108090621,"TfL Tube"
2020-11-18,"public transport",49.3216412056334,37.3121086877337,"TfL Bus"
2020-11-18,"public transport",24.1908439931193,34.8360596519828,"TfL Tube"
2020-11-19,"public transport",48.8879017917028,38.7961212795518,"TfL Bus"
2020-11-19,"public transport",24.02679882279,35.0560086467258,"TfL Tube"
2020-11-20,"public transport",48.7463152714034,38.4725741079462,"TfL Bus"
2020-11-20,"public transport",23.8942398566128,34.7874132619322,"TfL Tube"
2020-11-21,"public transport",42.2627779050806,37.3329312637632,"TfL Bus"
2020-11-21,"public transport",20.6997039710664,33.2440830873965,"TfL Tube"
2020-11-22,"public transport",44.4656211896951,36.1404798297644,"TfL Bus"
2020-11-22,"public transport",23.6845813411039,32.5400054796789,"TfL Tube"
2020-11-23,"public transport",50.309720643474,36.2947085969194,"TfL Bus"
2020-11-23,"public transport",25.5970652048405,32.9876728731248,"TfL Tube"
2020-11-24,"public transport",49.9758049025319,36.7136107368275,"TfL Bus"
2020-11-24,"public transport",25.1847895905459,34.2738981204654,"TfL Tube"
2020-11-25,"public transport",48.9269939946148,38.3063681238294,"TfL Bus"
2020-11-25,"public transport",24.7900097381216,35.4955664878904,"TfL Tube"
2020-11-26,"public transport",49.5350549979179,39.1884912960067,"TfL Bus"
2020-11-26,"public transport",25.089782146658,35.5856429393186,"TfL Tube"
2020-11-27,"public transport",49.0267965593118,38.9327474185288,"TfL Bus"
2020-11-27,"public transport",25.0864472020877,35.3771248898939,"TfL Tube"
2020-11-28,"public transport",43.1766878938647,37.9473960760823,"TfL Bus"
2020-11-28,"public transport",22.2713078756756,34.1394409162339,"TfL Tube"
2020-11-29,"public transport",43.6343975127577,36.8314963126105,"TfL Bus"
2020-11-29,"public transport",23.5029584179817,33.1126253726196,"TfL Tube"
2020-11-30,"public transport",50.8818425933672,36.7972054364352,"TfL Bus"
2020-11-30,"public transport",26.7488303122444,33.6146388297113,"TfL Tube"
2020-12-01,"public transport",51.8826760012604,37.4426715153074,"TfL Bus"
2020-12-01,"public transport",27.016506034386,35.1340741068104,"TfL Tube"
2020-12-02,"public transport",57.6237211180469,40.1844188557206,"TfL Bus"
2020-12-02,"public transport",32.8520295564837,38.6440805762529,"TfL Tube"
2020-12-03,"public transport",55.9765595963949,43.2831664588833,"TfL Bus"
2020-12-03,"public transport",34.3618513069257,40.9231677036774,"TfL Tube"
2020-12-04,"public transport",58.778361904187,45.4988150739549,"TfL Bus"
2020-12-04,"public transport",37.495230349324,43.4434656951069,"TfL Tube"
2020-12-05,"public transport",59.8183298174802,48.1294405212632,"TfL Bus"
2020-12-05,"public transport",46.8652078152326,46.5925100494326,"TfL Tube"
2020-12-06,"public transport",60.6015121400827,50.5567218470896,"TfL Bus"
2020-12-06,"public transport",48.4009494298633,49.4744918232993,"TfL Tube"
2020-12-07,"public transport",58.4146974845047,52.9106127058106,"TfL Bus"
2020-12-07,"public transport",35.3534042978072,49.5641901906135,"TfL Tube"
2020-12-08,"public transport",58.4968292620333,52.5644186067148,"TfL Bus"
2020-12-08,"public transport",35.6174655641013,49.1071522848036,"TfL Tube"
2020-12-09,"public transport",58.0676521101002,50.7075014697847,"TfL Bus"
2020-12-09,"public transport",36.2051363358384,47.2223049263212,"TfL Tube"
2020-12-10,"public transport",58.1483552252225,48.6147914685154,"TfL Bus"
2020-12-10,"public transport",36.4779378472227,45.4809686631894,"TfL Tube"
2020-12-11,"public transport",58.7480821269119,48.8230654959186,"TfL Bus"
2020-12-11,"public transport",38.5439690004029,45.9726568871143,"TfL Tube"
2020-12-12,"public transport",59.4643218650642,49.3793506443947,"TfL Bus"
2020-12-12,"public transport",48.0753737521012,47.9518823075377,"TfL Tube"
2020-12-13,"public transport",59.5569573644046,51.28785674019,"TfL Bus"
2020-12-13,"public transport",47.6359333210208,49.7860821824469,"TfL Tube"
2020-12-14,"public transport",58.3544705796406,52.9113011442209,"TfL Bus"
2020-12-14,"public transport",36.1469129261885,49.6825626869747,"TfL Tube"
2020-12-15,"public transport",60.2026093795744,52.7766541697135,"TfL Bus"
2020-12-15,"public transport",39.0391078036968,49.858766446661,"TfL Tube"
2020-12-16,"public transport",52.734547139703,50.5243626448898,"TfL Bus"
2020-12-16,"public transport",29.309957935733,46.2033627265082,"TfL Tube"
2020-12-17,"public transport",52.7936975381039,46.9401861860915,"TfL Bus"
2020-12-17,"public transport",29.1393185353298,42.7665930369042,"TfL Tube"
2020-12-18,"public transport",48.5446320465204,44.5376957683802,"TfL Bus"
2020-12-18,"public transport",28.1375848713065,39.9569779814848,"TfL Tube"
2020-12-19,"public transport",52.1791872352931,41.8341321859985,"TfL Bus"
2020-12-19,"public transport",30.4984635793339,38.6575488202315,"TfL Tube"
2020-12-20,"public transport",45.2992116584326,40.9417279234743,"TfL Bus"
2020-12-20,"public transport",21.4070988351015,36.4579281087597,"TfL Tube"
2020-12-21,"public transport",37.035307055645,37.5859264688047,"TfL Bus"
2020-12-21,"public transport",17.5639987212798,33.1601217080561,"TfL Tube"
2020-12-22,"public transport",37.2580361522994,34.4630433196265,"TfL Bus"
2020-12-22,"public transport",15.8573144281639,29.2742043471794,"TfL Tube"
2020-12-23,"public transport",37.0772521628749,30.2140312876853,"TfL Bus"
2020-12-23,"public transport",14.9069849800291,25.872284619342,"TfL Tube"
2020-12-24,"public transport",32.4033806014976,27.4431820145414,"TfL Bus"
2020-12-24,"public transport",11.1802617732044,23.7496041170499,"TfL Tube"
2020-12-25,"public transport",0.00340366531405756,21.2409476804833,"TfL Bus"
2020-12-25,"public transport",0.000119896953364461,15.9183882154339,"TfL Tube"
2020-12-26,"public transport",21.3402307887058,16.7016619812256,"TfL Bus"
2020-12-26,"public transport",7.41382576693231,12.4640296389481,"TfL Tube"
2020-12-27,"public transport",35.394859632055,15.3908688749518,"TfL Bus"
2020-12-27,"public transport",15.6537727524574,12.9980677536603,"TfL Tube"
2020-12-28,"public transport",22.1920835350535,14.5711851482102,"TfL Bus"
2020-12-28,"public transport",8.82780641391748,15.8318141122964,"TfL Tube"
2020-12-29,"public transport",29.9100095614609,20.1046554929403,"TfL Bus"
2020-12-29,"public transport",12.0647939266167,18.7795930840705,"TfL Tube"
2020-12-30,"public transport",30.6505782792839,22.0991291572636,"TfL Bus"
2020-12-30,"public transport",12.3249455621487,18.803427147277,"TfL Tube"
2020-12-31,"public transport",29.3338701731108,20.7577267787989,"TfL Bus"
2020-12-31,"public transport",11.1891732426591,19.185882451314,"TfL Tube"
2021-01-01,"public transport",13.3282877741225,19.8288083599147,"TfL Bus"
2021-01-01,"public transport",5.05579075008193,16.2782056725748,"TfL Tube"
2021-01-02,"public transport",30.4768955768925,18.9085059083285,"TfL Bus"
2021-01-02,"public transport",12.132589688261,16.2630789667538,"TfL Tube"
2021-01-03,"public transport",35.214631634843,19.5330341199958,"TfL Bus"
2021-01-03,"public transport",16.389129438482,17.6837854436203,"TfL Tube"
2021-01-04,"public transport",32.7241373494753,20.7602088874512,"TfL Bus"
2021-01-04,"public transport",17.1937959933041,21.3124243473343,"TfL Tube"
2021-01-05,"public transport",30.9702849929965,25.0144949534649,"TfL Bus"
2021-01-05,"public transport",15.4804442334422,22.8721447615435,"TfL Tube"
2021-01-06,"public transport",30.8670532310317,25.548496696225,"TfL Bus"
2021-01-06,"public transport",15.0736870730265,22.6712189016798,"TfL Tube"
2021-01-07,"public transport",30.4761247095385,24.683646797545,"TfL Bus"
2021-01-07,"public transport",14.7812461273399,22.1203766229542,"TfL Tube"
2021-01-08,"public transport",30.5407517075121,24.0270845821268,"TfL Bus"
2021-01-08,"public transport",14.7436084582745,21.7089879343093,"TfL Tube"
2021-01-09,"public transport",31.2906247114661,23.9675851454556,"TfL Bus"
2021-01-09,"public transport",11.9805843510626,21.2695181626029,"TfL Tube"
2021-01-10,"public transport",32.0665106876242,23.6970643932597,"TfL Bus"
2021-01-10,"public transport",12.7014015718947,21.1578182307391,"TfL Tube"
2021-01-11,"public transport",31.2363645677548,23.5085494365127,"TfL Bus"
2021-01-11,"public transport",15.894693815478,21.4162554519364,"TfL Tube"
2021-01-12,"public transport",30.3367923788759,23.6438531548795,"TfL Bus"
2021-01-12,"public transport",15.0880099311935,21.3291939005548,"TfL Tube"
2021-01-13,"public transport",29.8850652893322,23.8869768917362,"TfL Bus"
2021-01-13,"public transport",14.8695630575566,21.4302700874408,"TfL Tube"
2021-01-14,"public transport",29.4993239525191,23.8299732846729,"TfL Bus"
2021-01-14,"public transport",14.7028106665688,21.4680370130749,"TfL Tube"
2021-01-15,"public transport",31.6128902264152,23.7134936432088,"TfL Bus"
2021-01-15,"public transport",15.1791701104569,21.5481190334346,"TfL Tube"
2021-01-16,"public transport",30.0872582716357,23.6908687963549,"TfL Bus"
2021-01-16,"public transport",11.9391377228325,21.1271648582836,"TfL Tube"
2021-01-17,"public transport",35.224802442849,24.0350561990396,"TfL Bus"
2021-01-17,"public transport",14.8107228116257,21.9366846074834,"TfL Tube"
2021-01-18,"public transport",31.8976492538993,24.3930901199592,"TfL Bus"
2021-01-18,"public transport",16.276004459147,22.2021064389209,"TfL Tube"
2021-01-19,"public transport",31.3077269959246,24.5061859939877,"TfL Bus"
2021-01-19,"public transport",15.5944898584052,22.4357905063833,"TfL Tube"
2021-01-20,"public transport",30.3047559381363,25.0594502514267,"TfL Bus"
2021-01-20,"public transport",15.3519470170999,22.2204709048911,"TfL Tube"
2021-01-21,"public transport",31.6933251770997,24.632271242816,"TfL Bus"
2021-01-21,"public transport",15.585772621072,22.3020031524121,"TfL Tube"
2021-01-22,"public transport",32.7770722040234,24.6592985445373,"TfL Bus"
2021-01-22,"public transport",15.8853152069922,22.4560968604041,"TfL Tube"
2021-01-23,"public transport",33.6837082167472,25.0402709115958,"TfL Bus"
2021-01-23,"public transport",13.594287857315,22.6530611857642,"TfL Tube"
2021-01-24,"public transport",31.6725358039228,24.984573869596,"TfL Bus"
2021-01-24,"public transport",13.0976448940784,22.3280481148787,"TfL Tube"
2021-01-25,"public transport",33.2175269209428,24.8468701577174,"TfL Bus"
2021-01-25,"public transport",16.8972879984538,22.5783295569217,"TfL Tube"
2021-01-26,"public transport",31.7955588206568,24.851221501731,"TfL Bus"
2021-01-26,"public transport",16.0523630280841,22.3324579033505,"TfL Tube"
2021-01-27,"public transport",32.0069066130123,24.9628320113073,"TfL Bus"
2021-01-27,"public transport",16.0029371204905,22.7243179136741,"TfL Tube"
2021-01-28,"public transport",32.4685082883777,25.4915841128597,"TfL Bus"
2021-01-28,"public transport",16.0305953993691,23.0363081812063,"TfL Tube"
2021-01-29,"public transport",33.4540805010195,25.4015642530014,"TfL Bus"
2021-01-29,"public transport",16.3310441208199,23.1923478673105,"TfL Tube"
2021-01-30,"public transport",32.5879347327075,25.5545723965424,"TfL Bus"
2021-01-30,"public transport",13.2783861933927,22.8790694794539,"TfL Tube"
2021-01-31,"public transport",36.8485815360975,25.8570186816834,"TfL Bus"
2021-01-31,"public transport",15.7167032621261,23.4639036779332,"TfL Tube"
2021-02-01,"public transport",33.8955506490816,26.0160401421778,"TfL Bus"
2021-02-01,"public transport",17.4203555567839,23.725508007287,"TfL Tube"
2021-02-02,"public transport",33.6464724487107,26.1991406255571,"TfL Bus"
2021-02-02,"public transport",16.7396949012257,23.9351063639169,"TfL Tube"
2021-02-03,"public transport",32.7838923820542,26.7216072480114,"TfL Bus"
2021-02-03,"public transport",16.501676388616,23.8149065126569,"TfL Tube"
2021-02-04,"public transport",33.0398810126979,26.28964619131,"TfL Bus"
2021-02-04,"public transport",16.3874658487003,23.788491219827,"TfL Tube"
2021-02-05,"public transport",35.4927315289144,26.3702592158456,"TfL Bus"
2021-02-05,"public transport",17.2752086491744,24.0315072444833,"TfL Tube"
2021-02-06,"public transport",35.5877852624458,26.7240915818004,"TfL Bus"
2021-02-06,"public transport",14.6051594350577,24.1271297322295,"TfL Tube"
2021-02-07,"public transport",33.7034350704652,26.5845238296365,"TfL Bus"
2021-02-07,"public transport",14.335624824718,23.9124872313537,"TfL Tube"
2021-02-08,"public transport",32.3487285835418,26.1926676220453,"TfL Bus"
2021-02-08,"public transport",17.3329069186138,23.598406963431,"TfL Tube"
2021-02-09,"public transport",31.7255295949893,25.6627385271188,"TfL Bus"
2021-02-09,"public transport",16.6664242544488,22.9596869545478,"TfL Tube"
2021-02-10,"public transport",33.5005968918193,25.6590351626566,"TfL Bus"
2021-02-10,"public transport",17.187793789096,23.2996578367467,"TfL Tube"
2021-02-11,"public transport",33.4034015061759,26.0236259340978,"TfL Bus"
2021-02-11,"public transport",17.0143683520786,23.8330030438888,"TfL Tube"
2021-02-12,"public transport",34.4958750225473,26.284855630165,"TfL Bus"
2021-02-12,"public transport",17.3523263695784,24.2315408836778,"TfL Tube"
2021-02-13,"public transport",35.3733256086561,26.9039553628502,"TfL Bus"
2021-02-13,"public transport",15.2704362420865,24.2996466986027,"TfL Tube"
2021-02-14,"public transport",36.9737336484471,27.1262095356528,"TfL Bus"
2021-02-14,"public transport",16.5597532029577,24.7199740637645,"TfL Tube"
2021-02-15,"public transport",33.7883871340022,27.1162624611822,"TfL Bus"
2021-02-15,"public transport",18.1303714320651,24.7783333768276,"TfL Tube"
2021-02-16,"public transport",33.0355045290578,27.0187873996104,"TfL Bus"
2021-02-16,"public transport",17.4365492235412,24.4563907731654,"TfL Tube"
2021-02-17,"public transport",33.3550728839022,27.0399102934248,"TfL Bus"
2021-02-17,"public transport",17.6271657281588,24.2761148762407,"TfL Tube"
2021-02-18,"public transport",33.4826347373,26.6936693811468,"TfL Bus"
2021-02-18,"public transport",17.4172975375588,24.3549422959406,"TfL Tube"
2021-02-19,"public transport",34.6535995887987,26.7154034611882,"TfL Bus"
2021-02-19,"public transport",17.611423685799,24.5119633407227,"TfL Tube"
2021-02-20,"public transport",38.4214295604971,27.5098033888592,"TfL Bus"
2021-02-20,"public transport",17.8995821399743,25.3018761397267,"TfL Tube"
2021-02-21,"public transport",39.8673924934799,28.4790513919154,"TfL Bus"
2021-02-21,"public transport",18.2993166567483,26.3100059518366,"TfL Tube"
2021-02-22,"public transport",33.5824885058929,28.6193189473129,"TfL Bus"
2021-02-22,"public transport",18.9042054267539,26.3694054955922,"TfL Tube"
2021-02-23,"public transport",35.2059491557338,28.8829091341543,"TfL Bus"
2021-02-23,"public transport",18.8524106154672,26.08733499915,"TfL Tube"
2021-02-24,"public transport",35.0231166255115,28.5335542113696,"TfL Bus"
2021-02-24,"public transport",18.8129500112809,25.5257767139126,"TfL Tube"
2021-02-25,"public transport",35.3352065179724,27.9594752655161,"TfL Bus"
2021-02-25,"public transport",18.2871828792752,25.7744316045707,"TfL Tube"
2021-02-26,"public transport",38.2452210813075,28.5374338409355,"TfL Bus"
2021-02-26,"public transport",19.6520938114528,26.3154545060382,"TfL Tube"
2021-02-27,"public transport",41.4543461802819,29.5443024438689,"TfL Bus"
2021-02-27,"public transport",19.7324785109457,27.3599255703595,"TfL Tube"
2021-02-28,"public transport",41.800485688066,30.6438592384716,"TfL Bus"
2021-02-28,"public transport",19.5984759872224,28.3957548769359,"TfL Tube"
2021-03-01,"public transport",37.9306691591857,31.2019672026374,"TfL Bus"
2021-03-01,"public transport",20.0269956408635,28.5993635682883,"TfL Tube"
2021-03-02,"public transport",36.9757771791973,31.0741754779661,"TfL Bus"
2021-03-02,"public transport",19.3216709436884,27.9123647298813,"TfL Tube"
2021-03-03,"public transport",35.7330194162445,30.1981562877811,"TfL Bus"
2021-03-03,"public transport",19.0791509666384,26.9522513275772,"TfL Tube"
2021-03-04,"public transport",36.9259093606691,29.4275989523553,"TfL Bus"
2021-03-04,"public transport",19.0790686473134,26.7345131649449,"TfL Tube"
2021-03-05,"public transport",38.3275512498476,29.3488782519427,"TfL Bus"
2021-03-05,"public transport",20.1717751661157,26.9483065357882,"TfL Tube"
2021-03-06,"public transport",39.3631723111226,29.8113781597073,"TfL Bus"
